         9x4M-LH                  (9x4M-LH.dat)
         v2022-0915
         Simulation Date: 11/15/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        2.35      0.4612      0.5710      0.0301      0.0243       0.020       2.089       1.814      14.831       0.236       8.068      55.473       23.71      86898.    0.1713
        2.45      0.4822      0.5522      0.0259      0.0226       0.018       1.942       1.560      13.786       0.219       6.937      51.312       23.73      87051.    0.1469
        2.56      0.5031      0.5235      0.0216      0.0208       0.017       1.785       1.303      12.671       0.202       5.794      46.624       23.76      87209.    0.1220
        2.67      0.5241      0.4819      0.0173      0.0188       0.015       1.619       1.044      11.489       0.183       4.642      41.195       23.78      87372.    0.0965
        2.77      0.5451      0.4220      0.0130      0.0168       0.014       1.443       0.783      10.242       0.163       3.484      34.688       23.81      87541.    0.0704
        2.88      0.5660      0.3353      0.0087      0.0146       0.012       1.258       0.523       8.931       0.142       2.325      26.543       23.83      87714.    0.0440
        2.99      0.5870      0.2061      0.0043      0.0124       0.010       1.065       0.262       7.558       0.120       1.166      15.731       23.86      87891.    0.0185
        3.10      0.6080     -0.0029      0.0000      0.0100       0.008       0.859      -0.003       6.095       0.097      -0.013      -0.214       23.89      88057.    0.0000



         PROP RPM =        700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0997      0.0362       0.047       4.235       8.181      35.076       0.478      36.388     105.785       27.37      98849.    0.6938
        0.12      0.0210      0.0565      0.0977      0.0364       0.047       4.260       8.023      35.281       0.481      35.687     103.146       27.37      98913.    0.6699
        0.25      0.0420      0.1101      0.0957      0.0366       0.048       4.280       7.856      35.448       0.484      34.944     100.522       27.37      98981.    0.6461
        0.37      0.0631      0.1608      0.0936      0.0367       0.048       4.295       7.679      35.572       0.485      34.158      97.917       27.37      99053.    0.6222
        0.50      0.0841      0.2087      0.0913      0.0368       0.048       4.304       7.492      35.646       0.486      33.326      95.335       27.38      99130.    0.5984
        0.62      0.1051      0.2539      0.0889      0.0368       0.048       4.306       7.295      35.662       0.486      32.446      92.777       27.38      99212.    0.5746
        0.75      0.1261      0.2964      0.0863      0.0367       0.048       4.300       7.086      35.613       0.486      31.518      90.244       27.39      99298.    0.5508
        0.87      0.1472      0.3362      0.0836      0.0366       0.048       4.286       6.866      35.493       0.484      30.539      87.736       27.40      99389.    0.5271
        1.00      0.1682      0.3733      0.0808      0.0364       0.047       4.262       6.634      35.296       0.481      29.508      85.252       27.41      99485.    0.5035
        1.12      0.1892      0.4079      0.0779      0.0361       0.047       4.228       6.391      35.015       0.478      28.429      82.789       27.42      99586.    0.4799
        1.25      0.2102      0.4398      0.0748      0.0357       0.046       4.184       6.138      34.650       0.473      27.302      80.347       27.43      99692.    0.4564
        1.37      0.2313      0.4692      0.0716      0.0353       0.046       4.129       5.875      34.198       0.467      26.131      77.919       27.44      99803.    0.4331
        1.50      0.2523      0.4960      0.0682      0.0347       0.045       4.064       5.602      33.655       0.459      24.919      75.500       27.45      99920.    0.4098
        1.62      0.2733      0.5201      0.0648      0.0341       0.044       3.987       5.321      33.021       0.450      23.667      73.083       27.47     100041.    0.3866
        1.75      0.2943      0.5415      0.0613      0.0333       0.043       3.899       5.031      32.293       0.441      22.377      70.659       27.49     100169.    0.3634
        1.87      0.3154      0.5601      0.0577      0.0325       0.042       3.800       4.733      31.468       0.429      21.051      68.217       27.50     100301.    0.3403
        2.00      0.3364      0.5758      0.0539      0.0315       0.041       3.688       4.427      30.543       0.417      19.691      65.743       27.52     100440.    0.3172
        2.12      0.3574      0.5883      0.0501      0.0304       0.040       3.564       4.114      29.515       0.403      18.299      63.222       27.54     100584.    0.2940
        2.25      0.3784      0.5974      0.0462      0.0293       0.038       3.427       3.794      28.383       0.387      16.877      60.632       27.56     100734.    0.2708
        2.37      0.3995      0.6027      0.0422      0.0280       0.036       3.278       3.468      27.144       0.370      15.425      57.946       27.59     100889.    0.2474
        2.50      0.4205      0.6036      0.0382      0.0266       0.035       3.115       3.136      25.797       0.352      13.947      55.130       27.61     101051.    0.2238
        2.62      0.4415      0.5993      0.0341      0.0251       0.033       2.939       2.798      24.339       0.332      12.444      52.135       27.64     101218.    0.2000
        2.75      0.4625      0.5889      0.0299      0.0235       0.031       2.749       2.455      22.770       0.311      10.919      48.898       27.66     101392.    0.1757
        2.87      0.4835      0.5707      0.0257      0.0218       0.028       2.546       2.108      21.090       0.288       9.375      45.328       27.69     101571.    0.1509
        3.00      0.5046      0.5425      0.0214      0.0199       0.026       2.330       1.757      19.299       0.263       7.815      41.293       27.72     101757.    0.1255
        3.12      0.5256      0.5008      0.0171      0.0179       0.023       2.101       1.404      17.399       0.237       6.243      36.591       27.75     101948.    0.0994
        3.25      0.5466      0.4398      0.0128      0.0159       0.021       1.859       1.049      15.393       0.210       4.665      30.902       27.78     102146.    0.0726
        3.37      0.5676      0.3499      0.0084      0.0137       0.018       1.604       0.693      13.286       0.181       3.084      23.672       27.81     102349.    0.0452
        3.50      0.5887      0.2123      0.0041      0.0114       0.015       1.338       0.338      11.079       0.151       1.505      13.850       27.84     102556.    0.0185
        3.62      0.6097     -0.0224     -0.0003      0.0090       0.012       1.050      -0.027       8.697       0.119      -0.120      -1.413       27.88     102740.    0.0000



         PROP RPM =        800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0997      0.0356       0.069       5.442      10.689      51.512       0.615      47.545      94.119       31.28     112970.    0.7056
        0.14      0.0212      0.0578      0.0978      0.0358       0.069       5.476      10.482      51.826       0.619      46.625      91.738       31.28     113043.    0.6811
        0.29      0.0423      0.1126      0.0957      0.0360       0.070       5.503      10.263      52.084       0.622      45.648      89.372       31.28     113122.    0.6565
        0.43      0.0635      0.1644      0.0936      0.0361       0.070       5.523      10.030      52.275       0.624      44.614      87.027       31.28     113205.    0.6320
        0.57      0.0846      0.2134      0.0913      0.0362       0.070       5.535       9.784      52.390       0.625      43.520      84.706       31.29     113294.    0.6076
        0.72      0.1058      0.2595      0.0888      0.0362       0.070       5.538       9.524      52.418       0.626      42.362      82.409       31.29     113388.    0.5832
        0.86      0.1270      0.3028      0.0863      0.0362       0.070       5.531       9.249      52.348       0.625      41.139      80.138       31.30     113487.    0.5589
        1.01      0.1481      0.3433      0.0836      0.0361       0.070       5.512       8.959      52.168       0.623      39.850      77.893       31.31     113592.    0.5346
        1.15      0.1693      0.3812      0.0807      0.0358       0.070       5.480       8.654      51.871       0.619      38.493      75.672       31.32     113703.    0.5104
        1.29      0.1904      0.4164      0.0777      0.0356       0.069       5.436       8.334      51.448       0.614      37.070      73.474       31.33     113819.    0.4864
        1.44      0.2116      0.4490      0.0746      0.0352       0.068       5.377       8.000      50.895       0.608      35.586      71.298       31.35     113942.    0.4624
        1.58      0.2328      0.4789      0.0714      0.0347       0.067       5.305       7.654      50.210       0.599      34.043      69.139       31.36     114070.    0.4386
        1.72      0.2539      0.5062      0.0680      0.0341       0.066       5.218       7.294      49.388       0.590      32.446      66.990       31.38     114204.    0.4149
        1.87      0.2751      0.5308      0.0646      0.0335       0.065       5.116       6.924      48.426       0.578      30.796      64.847       31.40     114345.    0.3913
        2.01      0.2962      0.5527      0.0610      0.0327       0.063       5.000       6.542      47.321       0.565      29.097      62.701       31.42     114492.    0.3677
        2.15      0.3174      0.5718      0.0574      0.0318       0.062       4.867       6.149      46.067       0.550      27.351      60.542       31.44     114645.    0.3442
        2.30      0.3386      0.5880      0.0536      0.0309       0.060       4.719       5.746      44.661       0.533      25.559      58.359       31.46     114805.    0.3208
        2.44      0.3597      0.6009      0.0498      0.0298       0.058       4.553       5.334      43.098       0.514      23.726      56.135       31.48     114972.    0.2973
        2.59      0.3809      0.6104      0.0458      0.0286       0.055       4.372       4.913      41.376       0.494      21.852      53.854       31.51     115145.    0.2737
        2.73      0.4021      0.6160      0.0418      0.0273       0.053       4.172       4.483      39.491       0.471      19.940      51.489       31.53     115325.    0.2500
        2.87      0.4232      0.6172      0.0377      0.0259       0.050       3.956       4.045      37.439       0.447      17.994      49.008       31.56     115511.    0.2260
        3.02      0.4444      0.6131      0.0336      0.0243       0.047       3.721       3.600      35.220       0.420      16.015      46.368       31.59     115705.    0.2017
        3.16      0.4655      0.6027      0.0294      0.0227       0.044       3.469       3.149      32.830       0.392      14.008      43.508       31.62     115905.    0.1770
        3.30      0.4867      0.5843      0.0251      0.0209       0.041       3.198       2.692      30.272       0.361      11.976      40.342       31.65     116113.    0.1518
        3.45      0.5079      0.5552      0.0208      0.0190       0.037       2.910       2.231      27.544       0.329       9.924      36.741       31.68     116327.    0.1258
        3.59      0.5290      0.5117      0.0165      0.0170       0.033       2.605       1.767      24.652       0.294       7.858      32.505       31.72     116548.    0.0991
