         11x6M-LH                 (11x6M-LH.dat)
         v2022-0915
         Simulation Date: 11/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        0.90      0.1236      0.2887      0.1033      0.0442       0.157      14.176      18.991     117.399       1.602      84.470      73.370       33.50     148031.    0.5994
        1.08      0.1483      0.3362      0.1007      0.0444       0.158      14.239      18.510     117.927       1.609      82.332      71.193       33.51     148196.    0.5742
        1.26      0.1730      0.3805      0.0979      0.0445       0.158      14.270      17.993     118.183       1.612      80.035      69.056       33.53     148372.    0.5491
        1.44      0.1977      0.4216      0.0949      0.0445       0.158      14.262      17.438     118.117       1.611      77.564      66.962       33.54     148558.    0.5242
        1.62      0.2224      0.4598      0.0916      0.0443       0.158      14.209      16.842     117.680       1.605      74.911      64.912       33.56     148756.    0.4994
        1.80      0.2471      0.4951      0.0882      0.0440       0.157      14.108      16.205     116.841       1.594      72.080      62.907       33.58     148965.    0.4747
        1.97      0.2718      0.5277      0.0845      0.0435       0.155      13.956      15.531     115.585       1.577      69.082      60.946       33.60     149186.    0.4502
        2.15      0.2965      0.5575      0.0807      0.0429       0.153      13.754      14.823     113.908       1.554      65.933      59.024       33.62     149419.    0.4260
        2.33      0.3213      0.5846      0.0766      0.0421       0.150      13.500      14.084     111.805       1.525      62.645      57.135       33.65     149663.    0.4020
        2.51      0.3460      0.6091      0.0725      0.0412       0.147      13.195      13.317     109.275       1.491      59.232      55.273       33.68     149920.    0.3781
        2.69      0.3707      0.6308      0.0681      0.0400       0.143      12.837      12.523     106.314       1.450      55.703      53.428       33.71     150188.    0.3544
        2.87      0.3954      0.6497      0.0637      0.0388       0.138      12.427      11.706     102.915       1.404      52.068      51.591       33.74     150469.    0.3309
        3.05      0.4201      0.6657      0.0591      0.0373       0.133      11.963      10.867      99.074       1.352      48.335      49.749       33.77     150761.    0.3074
        3.23      0.4448      0.6784      0.0545      0.0357       0.127      11.445      10.007      94.785       1.293      44.512      47.887       33.81     151066.    0.2840
        3.41      0.4695      0.6877      0.0497      0.0339       0.121      10.873       9.129      90.045       1.228      40.607      45.986       33.85     151383.    0.2605
        3.59      0.4942      0.6929      0.0448      0.0320       0.114      10.245       8.235      84.848       1.157      36.628      44.020       33.89     151713.    0.2368
        3.77      0.5190      0.6934      0.0399      0.0298       0.106       9.562       7.325      79.194       1.080      32.583      41.954       33.93     152055.    0.2129
        3.95      0.5437      0.6881      0.0348      0.0275       0.098       8.825       6.403      73.085       0.997      28.481      39.739       33.97     152410.    0.1885
        4.13      0.5684      0.6753      0.0298      0.0251       0.089       8.033       5.471      66.525       0.908      24.335      37.301       34.02     152778.    0.1636
        4.31      0.5931      0.6522      0.0247      0.0224       0.080       7.188       4.531      59.526       0.812      20.155      34.528       34.07     153158.    0.1378
        4.49      0.6178      0.6146      0.0195      0.0196       0.070       6.291       3.588      52.103       0.711      15.959      31.233       34.12     153550.    0.1109
        4.67      0.6425      0.5542      0.0144      0.0167       0.059       5.347       2.644      44.281       0.604      11.760      27.082       34.17     153955.    0.0826
        4.85      0.6672      0.4549      0.0093      0.0136       0.048       4.357       1.703      36.082       0.492       7.575      21.407       34.22     154372.    0.0524
        5.03      0.6919      0.2782      0.0042      0.0104       0.037       3.322       0.766      27.516       0.375       3.407      12.625       34.28     154798.    0.0207
        5.21      0.7167



         PROP RPM =        800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1140      0.0417       0.222      17.472      27.369     165.370       1.974     121.739      75.068       38.26     168410.    0.7362
        0.21      0.0250      0.0664      0.1122      0.0422       0.224      17.683      26.922     167.368       1.998     119.750      72.960       38.26     168544.    0.7096
        0.41      0.0500      0.1289      0.1102      0.0427       0.227      17.879      26.442     169.221       2.020     117.614      70.873       38.26     168688.    0.6832
        0.62      0.0750      0.1878      0.1080      0.0431       0.229      18.055      25.927     170.885       2.040     115.321      68.815       38.27     168843.    0.6568
        0.83      0.1000      0.2430      0.1057      0.0435       0.231      18.206      25.374     172.314       2.057     112.862      66.789       38.28     169010.    0.6307
        1.04      0.1249      0.2947      0.1032      0.0438       0.233      18.326      24.780     173.455       2.070     110.223      64.798       38.29     169189.    0.6047
        1.24      0.1499      0.3430      0.1006      0.0440       0.234      18.410      24.143     174.249       2.080     107.388      62.844       38.30     169380.    0.5788
        1.45      0.1749      0.3879      0.0977      0.0441       0.234      18.449      23.457     174.623       2.084     104.339      60.929       38.32     169584.    0.5532
        1.66      0.1999      0.4297      0.0947      0.0440       0.234      18.436      22.720     174.498       2.083     101.057      59.055       38.33     169800.    0.5277
        1.87      0.2249      0.4684      0.0914      0.0439       0.233      18.363      21.927     173.803       2.075      97.532      57.223       38.36     170030.    0.5023
        2.07      0.2499      0.5042      0.0878      0.0435       0.231      18.224      21.081     172.489       2.059      93.769      55.434       38.38     170274.    0.4771
        2.28      0.2749      0.5372      0.0841      0.0430       0.229      18.018      20.186     170.537       2.036      89.787      53.687       38.40     170531.    0.4522
        2.49      0.2999      0.5673      0.0802      0.0424       0.225      17.743      19.245     167.939       2.005      85.604      51.978       38.43     170801.    0.4275
        2.70      0.3248      0.5948      0.0761      0.0416       0.221      17.400      18.264     164.689       1.966      81.239      50.301       38.46     171086.    0.4030
        2.90      0.3498      0.6195      0.0718      0.0406       0.216      16.987      17.246     160.783       1.919      76.708      48.650       38.49     171384.    0.3787
        3.11      0.3748      0.6415      0.0675      0.0394       0.209      16.504      16.193     156.214       1.865      72.025      47.016       38.53     171696.    0.3547
        3.32      0.3998      0.6606      0.0629      0.0381       0.202      15.951      15.109     150.973       1.802      67.203      45.391       38.57     172023.    0.3307
        3.53      0.4248      0.6767      0.0583      0.0366       0.195      15.325      13.995     145.053       1.731      62.252      43.763       38.61     172364.    0.3069
        3.73      0.4498      0.6896      0.0536      0.0349       0.186      14.627      12.856     138.444       1.653      57.183      42.118       38.65     172719.    0.2831
        3.94      0.4748      0.6989      0.0487      0.0331       0.176      13.855      11.692     131.140       1.565      52.007      40.439       38.69     173088.    0.2592
        4.15      0.4998      0.7040      0.0438      0.0311       0.165      13.010      10.507     123.135       1.470      46.734      38.701       38.74     173472.    0.2352
        4.36      0.5248      0.7043      0.0388      0.0289       0.153      12.090       9.302     114.429       1.366      41.376      36.872       38.79     173871.    0.2108
        4.56      0.5497      0.6984      0.0337      0.0265       0.141      11.096       8.081     105.024       1.254      35.946      34.902       38.84     174285.    0.1860
        4.77      0.5747      0.6845      0.0285      0.0240       0.127      10.030       6.848      94.931       1.133      30.461      32.720       38.89     174713.    0.1605
        4.98      0.5997      0.6595      0.0234      0.0212       0.113       8.893       5.606      84.169       1.005      24.937      30.212       38.95     175156.    0.1341
        5.19      0.6247      0.6181      0.0182      0.0184       0.098       7.688       4.361      72.767       0.869      19.396      27.181       39.01     175614.    0.1064
