         10x8M-LH                 (10x8M-LH.dat)
         v2022-0915
         Simulation Date: 05/03/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        1.09      0.1665      0.2940      0.1656      0.0938       0.199      17.909      20.105     148.316       2.023      89.427      61.484       30.22     164226.    0.5733
        1.31      0.1998      0.3430      0.1621      0.0944       0.200      18.027      19.677     149.300       2.037      87.523      59.778       30.24     164550.    0.5514
        1.53      0.2331      0.3889      0.1583      0.0949       0.201      18.110      19.212     149.986       2.046      85.453      58.097       30.26     164897.    0.5295
        1.74      0.2664      0.4318      0.1541      0.0951       0.202      18.149      18.705     150.309       2.050      83.201      56.445       30.29     165268.    0.5076
        1.96      0.2997      0.4718      0.1496      0.0950       0.201      18.136      18.154     150.199       2.049      80.751      54.823       30.31     165663.    0.4857
        2.18      0.3330      0.5090      0.1446      0.0946       0.201      18.061      17.555     149.576       2.040      78.084      53.233       30.35     166083.    0.4638
        2.40      0.3663      0.5436      0.1393      0.0939       0.199      17.914      16.904     148.361       2.024      75.187      51.678       30.38     166527.    0.4418
        2.62      0.3996      0.5756      0.1335      0.0927       0.196      17.687      16.199     146.482       1.998      72.051      50.158       30.42     166996.    0.4198
        2.84      0.4330      0.6051      0.1272      0.0910       0.193      17.375      15.442     143.893       1.963      68.684      48.674       30.46     167490.    0.3977
        3.05      0.4663      0.6322      0.1206      0.0889       0.189      16.975      14.637     140.580       1.918      65.103      47.223       30.51     168008.    0.3757
        3.27      0.4996      0.6569      0.1136      0.0864       0.183      16.488      13.789     136.550       1.863      61.331      45.800       30.56     168550.    0.3536
        3.49      0.5329      0.6793      0.1063      0.0834       0.177      15.917      12.903     131.820       1.798      57.392      44.397       30.61     169117.    0.3316
        3.71      0.5662      0.6990      0.0987      0.0800       0.170      15.263      11.984     126.408       1.724      53.305      43.001       30.66     169708.    0.3095
        3.93      0.5995      0.7160      0.0909      0.0761       0.161      14.530      11.037     120.338       1.642      49.093      41.600       30.72     170322.    0.2874
        4.14      0.6328      0.7300      0.0829      0.0719       0.152      13.721      10.066     113.632       1.550      44.772      40.178       30.78     170960.    0.2651
        4.36      0.6661      0.7404      0.0748      0.0673       0.143      12.837       9.074     106.316       1.450      40.363      38.714       30.85     171621.    0.2425
        4.58      0.6994      0.7466      0.0665      0.0623       0.132      11.884       8.067      98.417       1.343      35.884      37.180       30.92     172306.    0.2196
        4.80      0.7327      0.7476      0.0581      0.0569       0.121      10.863       7.049      89.967       1.227      31.353      35.537       30.99     173014.    0.1962
        5.02      0.7660      0.7418      0.0496      0.0512       0.109       9.780       6.023      81.000       1.105      26.791      33.727       31.06     173745.    0.1721
        5.23      0.7993      0.7266      0.0412      0.0453       0.096       8.640       4.995      71.559       0.976      22.218      31.661       31.14     174500.    0.1471
        5.45      0.8326      0.6977      0.0327      0.0390       0.083       7.449       3.969      61.690       0.842      17.656      29.185       31.22     175277.    0.1209
        5.67      0.8659      0.6469      0.0243      0.0325       0.069       6.212       2.952      51.450       0.702      13.129      26.021       31.30     176077.    0.0930
        5.89      0.8992      0.5574      0.0160      0.0259       0.055       4.938       1.947      40.897       0.558       8.658      21.588       31.39     176900.    0.0626
        6.11      0.9325      0.3870      0.0079      0.0190       0.040       3.634       0.959      30.096       0.411       4.266      14.455       31.48     177745.    0.0294
        6.33      0.9658     -0.0070     -0.0001      0.0121       0.026       2.301      -0.011      19.059       0.260      -0.047      -0.253       31.57     178595.    0.0000



         PROP RPM =        800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1796      0.0885       0.280      22.061      28.474     208.811       2.492     126.651      61.850       34.49     186213.    0.6863
        0.25      0.0333      0.0659      0.1772      0.0896       0.283      22.330      28.099     211.355       2.523     124.985      60.301       34.49     186460.    0.6647
        0.50      0.0666      0.1283      0.1747      0.0906       0.287      22.591      27.695     213.822       2.552     123.187      58.748       34.50     186730.    0.6429
        0.75      0.0998      0.1874      0.1719      0.0916       0.290      22.837      27.258     216.150       2.580     121.244      57.198       34.51     187024.    0.6210
        1.00      0.1331      0.2432      0.1689      0.0925       0.293      23.061      26.785     218.273       2.605     119.138      55.658       34.52     187342.    0.5990
        1.25      0.1664      0.2956      0.1657      0.0933       0.295      23.256      26.271     220.120       2.627     116.854      54.133       34.54     187686.    0.5770
        1.49      0.1997      0.3449      0.1622      0.0939       0.297      23.414      25.713     221.609       2.645     114.371      52.627       34.56     188056.    0.5549
        1.74      0.2330      0.3910      0.1584      0.0944       0.299      23.524      25.106     222.654       2.658     111.672      51.144       34.58     188452.    0.5329
        1.99      0.2663      0.4341      0.1542      0.0946       0.299      23.577      24.446     223.159       2.664     108.735      49.686       34.61     188876.    0.5108
        2.24      0.2995      0.4743      0.1497      0.0945       0.299      23.563      23.727     223.018       2.662     105.539      48.256       34.64     189327.    0.4888
        2.49      0.3328      0.5117      0.1447      0.0941       0.298      23.467      22.945     222.114       2.651     102.061      46.856       34.68     189806.    0.4667
        2.74      0.3661      0.5465      0.1394      0.0934       0.295      23.278      22.096     220.326       2.630      98.282      45.487       34.72     190314.    0.4446
        2.99      0.3994      0.5786      0.1336      0.0922       0.292      22.985      21.176     217.548       2.597      94.192      44.151       34.77     190849.    0.4225
        3.24      0.4327      0.6084      0.1273      0.0906       0.287      22.579      20.189     213.710       2.551      89.800      42.848       34.81     191412.    0.4003
        3.49      0.4660      0.6357      0.1207      0.0885       0.280      22.059      19.139     208.791       2.492      85.128      41.576       34.87     192004.    0.3782
        3.74      0.4992      0.6607      0.1137      0.0859       0.272      21.426      18.032     202.800       2.421      80.208      40.330       34.92     192623.    0.3561
        3.99      0.5325      0.6833      0.1065      0.0830       0.263      20.683      16.877     195.760       2.337      75.068      39.103       34.98     193270.    0.3340
        4.24      0.5658      0.7034      0.0989      0.0795       0.252      19.831      15.678     187.700       2.241      69.737      37.886       35.04     193944.    0.3119
        4.48      0.5991      0.7208      0.0911      0.0757       0.240      18.875      14.443     178.654       2.133      64.241      36.667       35.11     194646.    0.2898
        4.73      0.6324      0.7353      0.0831      0.0715       0.226      17.819      13.176     168.655       2.013      58.605      35.434       35.18     195374.    0.2674
        4.98      0.6657      0.7463      0.0750      0.0669       0.212      16.666      11.882     157.741       1.883      52.853      34.167       35.25     196129.    0.2449
        5.23      0.6989      0.7533      0.0667      0.0619       0.196      15.420      10.569     145.953       1.742      47.010      32.844       35.33     196911.    0.2220
        5.48      0.7322      0.7552      0.0583      0.0565       0.179      14.087       9.240     133.336       1.592      41.100      31.432       35.41     197719.    0.1987
        5.73      0.7655      0.7506      0.0498      0.0508       0.161      12.673       7.902     119.945       1.432      35.149      29.882       35.50     198554.    0.1747
        5.98      0.7988      0.7370      0.0414      0.0449       0.142      11.182       6.561     105.841       1.263      29.184      28.117       35.59     199415.    0.1498
