         10x4M-LH                 (10x4M-LH.dat)
         v2022-0915
         Simulation Date: 12/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        4.99      0.3525      0.6527      0.0422      0.0228       0.495      20.778      24.270     368.749       2.348     107.954      29.853       65.60     265950.    0.3034
        5.26      0.3721      0.6620      0.0385      0.0217       0.470      19.753      22.168     350.553       2.232      98.605      28.683       65.64     266310.    0.2786
        5.54      0.3917      0.6672      0.0348      0.0204       0.444      18.638      20.029     330.767       2.106      89.091      27.466       65.69     266683.    0.2536
        5.82      0.4113      0.6678      0.0310      0.0191       0.415      17.432      17.856     309.367       1.969      79.424      26.179       65.74     267070.    0.2282
        6.10      0.4309      0.6625      0.0272      0.0177       0.384      16.135      15.652     286.339       1.823      69.622      24.794       65.80     267471.    0.2023
        6.37      0.4504      0.6500      0.0233      0.0162       0.351      14.745      13.422     261.679       1.666      59.703      23.265       65.85     267885.    0.1758
        6.65      0.4700      0.6275      0.0194      0.0145       0.316      13.264      11.171     235.397       1.499      49.690      21.525       65.91     268313.    0.1484
        6.93      0.4896      0.5911      0.0155      0.0128       0.278      11.693       8.906     207.521       1.321      39.612      19.464       65.97     268756.    0.1198
        7.20      0.5092      0.5334      0.0115      0.0110       0.239      10.035       6.632     178.097       1.134      29.497      16.889       66.04     269211.    0.0897
        7.48      0.5288      0.4402      0.0076      0.0091       0.197       8.293       4.356     147.175       0.937      19.375      13.424       66.10     269679.    0.0578
        7.76      0.5484      0.2795      0.0036      0.0071       0.154       6.465       2.079     114.733       0.730       9.248       8.219       66.17     270154.    0.0244
        8.03      0.5679



         PROP RPM =       1600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0924      0.0291       0.767      30.204      60.479     571.755       3.412     269.010      47.978       69.53     278971.    0.7697
        0.29      0.0195      0.0604      0.0905      0.0292       0.771      30.359      59.252     574.693       3.430     263.555      46.764       69.54     279135.    0.7425
        0.59      0.0390      0.1176      0.0885      0.0294       0.774      30.478      57.958     576.945       3.443     257.796      45.564       69.54     279309.    0.7155
        0.88      0.0585      0.1718      0.0864      0.0294       0.776      30.555      56.593     578.402       3.452     251.727      44.379       69.55     279493.    0.6887
        1.18      0.0780      0.2231      0.0842      0.0295       0.776      30.584      55.157     578.956       3.455     245.338      43.211       69.56     279687.    0.6620
        1.47      0.0975      0.2714      0.0819      0.0294       0.776      30.560      53.646     578.499       3.453     238.618      42.061       69.57     279892.    0.6355
        1.77      0.1171      0.3169      0.0795      0.0294       0.774      30.477      52.059     576.927       3.443     231.560      40.928       69.58     280109.    0.6092
        2.06      0.1366      0.3597      0.0770      0.0292       0.770      30.330      50.396     574.140       3.427     224.160      39.813       69.60     280336.    0.5830
        2.36      0.1561      0.3997      0.0743      0.0290       0.764      30.114      48.657     570.053       3.402     216.425      38.714       69.62     280575.    0.5571
        2.65      0.1756      0.4371      0.0715      0.0287       0.757      29.826      46.845     564.610       3.370     208.369      37.633       69.64     280826.    0.5313
        2.94      0.1951      0.4719      0.0687      0.0284       0.748      29.465      44.966     557.762       3.329     200.008      36.566       69.67     281089.    0.5058
        3.24      0.2146      0.5042      0.0657      0.0280       0.737      29.026      43.021     549.458       3.279     191.357      35.513       69.70     281364.    0.4805
        3.53      0.2341      0.5339      0.0626      0.0275       0.724      28.508      41.013     539.648       3.221     182.428      34.471       69.73     281652.    0.4554
        3.83      0.2536      0.5610      0.0595      0.0269       0.708      27.907      38.946     528.277       3.153     173.231      33.438       69.76     281952.    0.4305
        4.12      0.2731      0.5856      0.0562      0.0262       0.691      27.221      36.821     515.288       3.075     163.778      32.410       69.80     282266.    0.4057
        4.42      0.2926      0.6076      0.0529      0.0255       0.671      26.446      34.640     500.625       2.988     154.078      31.384       69.83     282592.    0.3810
        4.71      0.3121      0.6268      0.0495      0.0246       0.649      25.580      32.406     484.233       2.890     144.142      30.354       69.88     282932.    0.3564
        5.00      0.3317      0.6432      0.0460      0.0237       0.625      24.620      30.121     466.059       2.782     133.979      29.314       69.92     283286.    0.3319
        5.30      0.3512      0.6564      0.0424      0.0227       0.598      23.563      27.788     446.053       2.662     123.602      28.256       69.97     283654.    0.3073
        5.59      0.3707      0.6663      0.0388      0.0216       0.569      22.407      25.410     424.170       2.532     113.022      27.171       70.02     284035.    0.2825
        5.89      0.3902      0.6723      0.0351      0.0204       0.537      21.150      22.989     400.372       2.390     102.253      26.043       70.07     284431.    0.2576
        6.18      0.4097      0.6736      0.0314      0.0191       0.502      19.790      20.529     374.629       2.236      91.312      24.855       70.12     284841.    0.2323
        6.48      0.4292      0.6695      0.0275      0.0177       0.465      18.327      18.034     346.921       2.071      80.216      23.578       70.18     285265.    0.2065
        6.77      0.4487      0.6582      0.0237      0.0161       0.425      16.759      15.509     317.242       1.893      68.986      22.174       70.24     285705.    0.1801
        7.07      0.4682      0.6376      0.0198      0.0145       0.383      15.088      12.961     285.605       1.705      57.649      20.583       70.30     286158.    0.1529
        7.36      0.4877      0.6036      0.0159      0.0128       0.338      13.314      10.394     252.040       1.504      46.234      18.706       70.37     286627.    0.1244
        7.65      0.5072      0.5494      0.0119      0.0110       0.290      11.442       7.818     216.600       1.293      34.775      16.372       70.43     287109.    0.0944
        7.95      0.5267      0.4618      0.0080      0.0091       0.241       9.474       5.240     179.347       1.070      23.306      13.251       70.50     287606.    0.0626
        8.24      0.5463      0.3109      0.0041      0.0071       0.188       7.410       2.661     140.278       0.837      11.835       8.603       70.58     288110.    0.0289
        8.54      0.5658     -0.0130     -0.0001      0.0049       0.130       5.109      -0.074      96.716       0.577      -0.329      -0.346       70.65     288463.    0.0000



         PROP RPM =       1700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0924      0.0290       0.915      33.932      68.282     682.466       3.834     303.718      45.380       73.88     296407.    0.7735
        0.31      0.0195      0.0608      0.0905      0.0291       0.920      34.108      66.895     686.018       3.854     297.549      44.229       73.88     296581.    0.7462
